blockHash, blockNum, TimeOfArrival, parentBlockHash
01a1530d-0fff-11ec-8ac6-b587e4952d4b, 3, 234.29343 sec, 00f6fdbb-0fff-11ec-8ac6-b587e4952d4b
036b49b0-0fff-11ec-8ac6-b587e4952d4b, 4, 245.77829 sec, 01a1530d-0fff-11ec-8ac6-b587e4952d4b
036b4a1f-0fff-11ec-8ac6-b587e4952d4b, 5, 277.99971999999997 sec, 036b49b0-0fff-11ec-8ac6-b587e4952d4b
036b4b80-0fff-11ec-8ac6-b587e4952d4b, 6, 340.13774 sec, 036b4a1f-0fff-11ec-8ac6-b587e4952d4b
0489408a-0fff-11ec-8ac6-b587e4952d4b, 7, 364.42040000000003 sec, 036b4b80-0fff-11ec-8ac6-b587e4952d4b
0534d5c3-0fff-11ec-8ac6-b587e4952d4b, 9, 512.7076099999999 sec, 04894181-0fff-11ec-8ac6-b587e4952d4b
065c962b-0fff-11ec-8ac6-b587e4952d4b, 10, 623.17155 sec, 0534d5c3-0fff-11ec-8ac6-b587e4952d4b
0830589b-0fff-11ec-8ac6-b587e4952d4b, 11, 704.0849499999999 sec, 065c962b-0fff-11ec-8ac6-b587e4952d4b
0960d5db-0fff-11ec-8ac6-b587e4952d4b, 12, 731.05579 sec, 0830589b-0fff-11ec-8ac6-b587e4952d4b
0960d6e1-0fff-11ec-8ac6-b587e4952d4b, 13, 840.4904300000001 sec, 0960d5db-0fff-11ec-8ac6-b587e4952d4b
0a92e3f7-0fff-11ec-8ac6-b587e4952d4b, 14, 877.81114 sec, 0960d6e1-0fff-11ec-8ac6-b587e4952d4b
0bc3c76b-0fff-11ec-8ac6-b587e4952d4b, 15, 937.74116 sec, 0a92e3f7-0fff-11ec-8ac6-b587e4952d4b
0bc3c9ae-0fff-11ec-8ac6-b587e4952d4b, 16, 1026.4795100000001 sec, 0bc3c76b-0fff-11ec-8ac6-b587e4952d4b
0cf55d49-0fff-11ec-8ac6-b587e4952d4b, 17, 1064.4666599999998 sec, 0bc3c9ae-0fff-11ec-8ac6-b587e4952d4b
0e25dbb3-0fff-11ec-8ac6-b587e4952d4b, 18, 1068.94619 sec, 0cf55d49-0fff-11ec-8ac6-b587e4952d4b
0e25dc04-0fff-11ec-8ac6-b587e4952d4b, 19, 1077.83764 sec, 0e25dbb3-0fff-11ec-8ac6-b587e4952d4b
0e25dc66-0fff-11ec-8ac6-b587e4952d4b, 20, 1118.40579 sec, 0e25dc04-0fff-11ec-8ac6-b587e4952d4b
