blockHash, blockNum, TimeOfArrival, parentBlockHash
720f83e9-0f6f-11ec-8feb-0dcea3726d40, 1, 39.461529999999996 sec, GENESIS
720f83f0-0f6f-11ec-8feb-0dcea3726d40, 2, 451.86864 sec, 720f83e9-0f6f-11ec-8feb-0dcea3726d40
720f840e-0f6f-11ec-8feb-0dcea3726d40, 4, 1018.31825 sec, 720f83fc-0f6f-11ec-8feb-0dcea3726d40
720f8412-0f6f-11ec-8feb-0dcea3726d40, 5, 1146.37183 sec, 720f840e-0f6f-11ec-8feb-0dcea3726d40
720f8429-0f6f-11ec-8feb-0dcea3726d40, 8, 1579.9943799999999 sec, 720f841f-0f6f-11ec-8feb-0dcea3726d40
720f842f-0f6f-11ec-8feb-0dcea3726d40, 9, 1763.85759 sec, 720f8429-0f6f-11ec-8feb-0dcea3726d40
720f8437-0f6f-11ec-8feb-0dcea3726d40, 10, 1949.95955 sec, 720f842f-0f6f-11ec-8feb-0dcea3726d40
720f843f-0f6f-11ec-8feb-0dcea3726d40, 11, 2520.27306 sec, 720f8437-0f6f-11ec-8feb-0dcea3726d40
720f8463-0f6f-11ec-8feb-0dcea3726d40, 14, 3098.9041899999997 sec, 720f845a-0f6f-11ec-8feb-0dcea3726d40
720f8467-0f6f-11ec-8feb-0dcea3726d40, 15, 3266.70961 sec, 720f8463-0f6f-11ec-8feb-0dcea3726d40
720f8470-0f6f-11ec-8feb-0dcea3726d40, 16, 3446.32439 sec, 720f8467-0f6f-11ec-8feb-0dcea3726d40
720f8482-0f6f-11ec-8feb-0dcea3726d40, 18, 3828.03457 sec, 720f847b-0f6f-11ec-8feb-0dcea3726d40
720f849d-0f6f-11ec-8feb-0dcea3726d40, 22, 4406.16903 sec, 720f8496-0f6f-11ec-8feb-0dcea3726d40
720f84a0-0f6f-11ec-8feb-0dcea3726d40, 23, 4423.60297 sec, 720f849d-0f6f-11ec-8feb-0dcea3726d40
720f84b5-0f6f-11ec-8feb-0dcea3726d40, 26, 4938.63234 sec, 720f84a9-0f6f-11ec-8feb-0dcea3726d40
720f84ba-0f6f-11ec-8feb-0dcea3726d40, 27, 5092.531440000001 sec, 720f84b5-0f6f-11ec-8feb-0dcea3726d40
