blockHash, blockNum, TimeOfArrival, parentBlockHash
18931582-29ae-11ec-a3e9-7470fde47180, 1, 287.65563000000003 sec, GENESIS
18a0d4c1-29ae-11ec-a9cf-7470fde47180, 2, 746.64807 sec, 18931582-29ae-11ec-a3e9-7470fde47180
18b79de6-29ae-11ec-b460-7470fde47180, 3, 1716.93982 sec, 18a0d4c1-29ae-11ec-a9cf-7470fde47180
18df56c6-29ae-11ec-84ed-7470fde47180, 4, 1848.58667 sec, 18b79de6-29ae-11ec-b460-7470fde47180
18e461b7-29ae-11ec-ad21-7470fde47180, 5, 1946.40322 sec, 18df56c6-29ae-11ec-84ed-7470fde47180
18f29b20-29ae-11ec-862a-7470fde47180, 6, 2601.58844 sec, 18e461b7-29ae-11ec-ad21-7470fde47180
19121a8e-29ae-11ec-b77c-7470fde47180, 7, 3072.1899 sec, 18f29b20-29ae-11ec-862a-7470fde47180
192cda7e-29ae-11ec-98ac-7470fde47180, 8, 4021.0845600000002 sec, 19121a8e-29ae-11ec-b77c-7470fde47180
194dd192-29ae-11ec-9d1b-7470fde47180, 9, 4297.95963 sec, 192cda7e-29ae-11ec-98ac-7470fde47180
195ff9dc-29ae-11ec-bc17-7470fde47180, 10, 4935.3170199999995 sec, 194dd192-29ae-11ec-9d1b-7470fde47180
198018d3-29ae-11ec-b84a-7470fde47180, 11, 4981.281480000001 sec, 195ff9dc-29ae-11ec-bc17-7470fde47180
198802ed-29ae-11ec-b2d2-7470fde47180, 12, 5113.89979 sec, 198018d3-29ae-11ec-b84a-7470fde47180
198fcbd2-29ae-11ec-af01-7470fde47180, 13, 5516.95314 sec, 198802ed-29ae-11ec-b2d2-7470fde47180
19a32bdf-29ae-11ec-9530-7470fde47180, 14, 5802.81318 sec, 198fcbd2-29ae-11ec-af01-7470fde47180
19add9dc-29ae-11ec-8f31-7470fde47180, 15, 5834.94436 sec, 19a32bdf-29ae-11ec-9530-7470fde47180
19b2c709-29ae-11ec-996b-7470fde47180, 16, 6059.62837 sec, 19add9dc-29ae-11ec-8f31-7470fde47180
19c19316-29ae-11ec-ac31-7470fde47180, 17, 6688.08784 sec, 19b2c709-29ae-11ec-996b-7470fde47180
19dd0b2b-29ae-11ec-8ec9-7470fde47180, 18, 7030.040599999999 sec, 19c19316-29ae-11ec-ac31-7470fde47180
19ef81dd-29ae-11ec-97ed-7470fde47180, 19, 7688.68623 sec, 19dd0b2b-29ae-11ec-8ec9-7470fde47180
