Peer ID : 8
5edd48a8-0e6f-11ec-8feb-0dcea3726d40 : 6006424.25 ms

5edd48c7-0e6f-11ec-8feb-0dcea3726d40 : 6049618.1 ms

5edd48e7-0e6f-11ec-8feb-0dcea3726d40 : 6050762.38 ms

5edd48fc-0e6f-11ec-8feb-0dcea3726d40 : 6066713.24 ms

5edd4941-0e6f-11ec-8feb-0dcea3726d40 : 6109189.48 ms

5edd495f-0e6f-11ec-8feb-0dcea3726d40 : 6117301.34 ms

5edd4978-0e6f-11ec-8feb-0dcea3726d40 : 6133592.89 ms

5edd4995-0e6f-11ec-8feb-0dcea3726d40 : 6160810.88 ms

5edd49b4-0e6f-11ec-8feb-0dcea3726d40 : 6175828.11 ms

5edd49bf-0e6f-11ec-8feb-0dcea3726d40 : 6236809.61 ms

5edd49e9-0e6f-11ec-8feb-0dcea3726d40 : 6271158.71 ms

5edd4a0c-0e6f-11ec-8feb-0dcea3726d40 : 6281464.1 ms

5edd4a27-0e6f-11ec-8feb-0dcea3726d40 : 6317588.36 ms

5edd4a71-0e6f-11ec-8feb-0dcea3726d40 : 6438097.78 ms

5edd4a9e-0e6f-11ec-8feb-0dcea3726d40 : 6545042.56 ms

5edd4ac0-0e6f-11ec-8feb-0dcea3726d40 : 6578264.49 ms

5edd4adc-0e6f-11ec-8feb-0dcea3726d40 : 6585122.83 ms

5edd4b00-0e6f-11ec-8feb-0dcea3726d40 : 6595811.21 ms

5edd4b0f-0e6f-11ec-8feb-0dcea3726d40 : 6600807.3 ms

5edd4b1b-0e6f-11ec-8feb-0dcea3726d40 : 6631056.65 ms

5edd4b46-0e6f-11ec-8feb-0dcea3726d40 : 6718268.41 ms

5edd4b72-0e6f-11ec-8feb-0dcea3726d40 : 6724007.61 ms

5edd4b85-0e6f-11ec-8feb-0dcea3726d40 : 6745568.16 ms

5edd4ba4-0e6f-11ec-8feb-0dcea3726d40 : 6749425.87 ms

5f49d648-0e6f-11ec-8feb-0dcea3726d40 : 6750599.26 ms

5f49d664-0e6f-11ec-8feb-0dcea3726d40 : 6761932.13 ms

5f49d679-0e6f-11ec-8feb-0dcea3726d40 : 6769503.03 ms

5f49d68f-0e6f-11ec-8feb-0dcea3726d40 : 6865166.92 ms

5f49d6c9-0e6f-11ec-8feb-0dcea3726d40 : 6921530.33 ms

5f49d6eb-0e6f-11ec-8feb-0dcea3726d40 : 6958484.57 ms

5f49d713-0e6f-11ec-8feb-0dcea3726d40 : 6982063.65 ms

5f49d788-0e6f-11ec-8feb-0dcea3726d40 : 7069351.95 ms

5f49d79e-0e6f-11ec-8feb-0dcea3726d40 : 7104732.1 ms

5f49d7c3-0e6f-11ec-8feb-0dcea3726d40 : 7108462.32 ms

5f49d7cc-0e6f-11ec-8feb-0dcea3726d40 : 7129471.85 ms

5f49d7e9-0e6f-11ec-8feb-0dcea3726d40 : 7192730.84 ms

5f49d813-0e6f-11ec-8feb-0dcea3726d40 : 7220452.1 ms

5f49d82e-0e6f-11ec-8feb-0dcea3726d40 : 7221419.01 ms

5f49d867-0e6f-11ec-8feb-0dcea3726d40 : 7261541.81 ms

5f49d870-0e6f-11ec-8feb-0dcea3726d40 : 7268081.09 ms

5f49d896-0e6f-11ec-8feb-0dcea3726d40 : 7302062.28 ms

5f49d8ca-0e6f-11ec-8feb-0dcea3726d40 : 7355289.42 ms

5f49d8ea-0e6f-11ec-8feb-0dcea3726d40 : 7362592.93 ms

5f49d8fa-0e6f-11ec-8feb-0dcea3726d40 : 7368598.1 ms

5f49d913-0e6f-11ec-8feb-0dcea3726d40 : 7407240.9 ms

5f49d92b-0e6f-11ec-8feb-0dcea3726d40 : 7469236.03 ms

5f49d95f-0e6f-11ec-8feb-0dcea3726d40 : 7521679.76 ms

5f49d97c-0e6f-11ec-8feb-0dcea3726d40 : 7563778.7 ms

5f49d9ad-0e6f-11ec-8feb-0dcea3726d40 : 7569931.7 ms

5f49d9ba-0e6f-11ec-8feb-0dcea3726d40 : 7594597.32 ms

5f49d9db-0e6f-11ec-8feb-0dcea3726d40 : 7642348.48 ms

5f49da04-0e6f-11ec-8feb-0dcea3726d40 : 7644557.28 ms

5fb6a73c-0e6f-11ec-8feb-0dcea3726d40 : 7794913.17 ms

5fb6a7a3-0e6f-11ec-8feb-0dcea3726d40 : 7953903.33 ms

5fb6a7c0-0e6f-11ec-8feb-0dcea3726d40 : 7966428.91 ms

5fb6a7e3-0e6f-11ec-8feb-0dcea3726d40 : 7984661.78 ms

5fb6a7ea-0e6f-11ec-8feb-0dcea3726d40 : 7992006.7 ms

5fb6a80a-0e6f-11ec-8feb-0dcea3726d40 : 8107872.12 ms

5fb6a831-0e6f-11ec-8feb-0dcea3726d40 : 8139704.3 ms

5fb6a85c-0e6f-11ec-8feb-0dcea3726d40 : 8208831.9 ms

5fb6a87d-0e6f-11ec-8feb-0dcea3726d40 : 8241569.4 ms

5fb6a8a1-0e6f-11ec-8feb-0dcea3726d40 : 8241884.54 ms

5fb6a8bb-0e6f-11ec-8feb-0dcea3726d40 : 8259028.52 ms

5fb6a8d7-0e6f-11ec-8feb-0dcea3726d40 : 8301213.06 ms

5fb6a8fe-0e6f-11ec-8feb-0dcea3726d40 : 8302820.33 ms

5fb6a90f-0e6f-11ec-8feb-0dcea3726d40 : 8317552.34 ms

5fb6a929-0e6f-11ec-8feb-0dcea3726d40 : 8326123.56 ms

5fb6a94a-0e6f-11ec-8feb-0dcea3726d40 : 8337466.04 ms

5fb6a977-0e6f-11ec-8feb-0dcea3726d40 : 8423169.8 ms

5fb6a98c-0e6f-11ec-8feb-0dcea3726d40 : 8428264.56 ms

5fb6a9b4-0e6f-11ec-8feb-0dcea3726d40 : 8451873.44 ms

5fb6a9ca-0e6f-11ec-8feb-0dcea3726d40 : 8507649.52 ms

5fb6a9e4-0e6f-11ec-8feb-0dcea3726d40 : 8544786.14 ms

5fb6aa04-0e6f-11ec-8feb-0dcea3726d40 : 8658476.79 ms

5fb6aa3d-0e6f-11ec-8feb-0dcea3726d40 : 8711133.17 ms

5fb6aa76-0e6f-11ec-8feb-0dcea3726d40 : 8714596.43 ms

5fb6aa85-0e6f-11ec-8feb-0dcea3726d40 : 8737358.21 ms

5fb6aac2-0e6f-11ec-8feb-0dcea3726d40 : 8771411.74 ms

5fb6aad6-0e6f-11ec-8feb-0dcea3726d40 : 8803409.87 ms

5fb6aaf9-0e6f-11ec-8feb-0dcea3726d40 : 8828010.79 ms

5fb6ab04-0e6f-11ec-8feb-0dcea3726d40 : 8843806.45 ms

6031e7d4-0e6f-11ec-8feb-0dcea3726d40 : 8847008.91 ms

6031e7e4-0e6f-11ec-8feb-0dcea3726d40 : 8874776.82 ms

6031e816-0e6f-11ec-8feb-0dcea3726d40 : 8913434.08 ms

6031e833-0e6f-11ec-8feb-0dcea3726d40 : 9012766.06 ms

6031e858-0e6f-11ec-8feb-0dcea3726d40 : 9033402.6 ms

6031e873-0e6f-11ec-8feb-0dcea3726d40 : 9112503.19 ms

6031e8ad-0e6f-11ec-8feb-0dcea3726d40 : 9136615.47 ms

6031e8c1-0e6f-11ec-8feb-0dcea3726d40 : 9158631.67 ms

6031e8ea-0e6f-11ec-8feb-0dcea3726d40 : 9178642.28 ms

6031e903-0e6f-11ec-8feb-0dcea3726d40 : 9181198.1 ms

6031e913-0e6f-11ec-8feb-0dcea3726d40 : 9215095.96 ms

6031e92d-0e6f-11ec-8feb-0dcea3726d40 : 9280567.51 ms

6031e95c-0e6f-11ec-8feb-0dcea3726d40 : 9296593.75 ms

6031e975-0e6f-11ec-8feb-0dcea3726d40 : 9310143.38 ms

6031e997-0e6f-11ec-8feb-0dcea3726d40 : 9391882.53 ms

6031e9c3-0e6f-11ec-8feb-0dcea3726d40 : 9406566.86 ms

6031e9ec-0e6f-11ec-8feb-0dcea3726d40 : 9448963.89 ms

6031ea10-0e6f-11ec-8feb-0dcea3726d40 : 9459552.27 ms

6031ea25-0e6f-11ec-8feb-0dcea3726d40 : 9463625.46 ms

6031ea36-0e6f-11ec-8feb-0dcea3726d40 : 9495573.13 ms

6031ea4d-0e6f-11ec-8feb-0dcea3726d40 : 9509942.29 ms

6031ea71-0e6f-11ec-8feb-0dcea3726d40 : 9531381.01 ms

6031ea8b-0e6f-11ec-8feb-0dcea3726d40 : 9558123.95 ms

6031eaa1-0e6f-11ec-8feb-0dcea3726d40 : 9586584.11 ms

6031eabd-0e6f-11ec-8feb-0dcea3726d40 : 9625050.41 ms

6031eae2-0e6f-11ec-8feb-0dcea3726d40 : 9700018.36 ms

6031eb13-0e6f-11ec-8feb-0dcea3726d40 : 9734449.54 ms

6031eb29-0e6f-11ec-8feb-0dcea3726d40 : 9741591.96 ms

6031eb3a-0e6f-11ec-8feb-0dcea3726d40 : 9779158.91 ms

6031eb5f-0e6f-11ec-8feb-0dcea3726d40 : 9784805.48 ms

6031eb7a-0e6f-11ec-8feb-0dcea3726d40 : 9858926.86 ms

6031eba7-0e6f-11ec-8feb-0dcea3726d40 : 9893060.44 ms

60a97246-0e6f-11ec-8feb-0dcea3726d40 : 9910948.55 ms

60a9726a-0e6f-11ec-8feb-0dcea3726d40 : 10028294.89 ms

60a9729b-0e6f-11ec-8feb-0dcea3726d40 : 10088918.17 ms

60a972cb-0e6f-11ec-8feb-0dcea3726d40 : 10126861.48 ms

60a972e1-0e6f-11ec-8feb-0dcea3726d40 : 10142073.16 ms

60a972fd-0e6f-11ec-8feb-0dcea3726d40 : 10181806.15 ms

60a97314-0e6f-11ec-8feb-0dcea3726d40 : 10203294.97 ms

60a97338-0e6f-11ec-8feb-0dcea3726d40 : 10240251.71 ms

60a9734f-0e6f-11ec-8feb-0dcea3726d40 : 10250850.87 ms

60a9738f-0e6f-11ec-8feb-0dcea3726d40 : 10297963.88 ms

60a973b5-0e6f-11ec-8feb-0dcea3726d40 : 10320705.84 ms

60a973cc-0e6f-11ec-8feb-0dcea3726d40 : 10342596.27 ms

60a973db-0e6f-11ec-8feb-0dcea3726d40 : 10374477.04 ms

60a973fa-0e6f-11ec-8feb-0dcea3726d40 : 10504611.96 ms

60a97436-0e6f-11ec-8feb-0dcea3726d40 : 10586490.79 ms

60a97462-0e6f-11ec-8feb-0dcea3726d40 : 10687447.63 ms

60a974a5-0e6f-11ec-8feb-0dcea3726d40 : 10690595.71 ms

60a974c3-0e6f-11ec-8feb-0dcea3726d40 : 10693532.08 ms

60a974c7-0e6f-11ec-8feb-0dcea3726d40 : 10722514.08 ms

60a974e6-0e6f-11ec-8feb-0dcea3726d40 : 10793919.9 ms

60a9751e-0e6f-11ec-8feb-0dcea3726d40 : 10839154.84 ms

60a97536-0e6f-11ec-8feb-0dcea3726d40 : 10841512.78 ms

60a97550-0e6f-11ec-8feb-0dcea3726d40 : 10923477.05 ms

60a97579-0e6f-11ec-8feb-0dcea3726d40 : 10946357.39 ms

60a9759c-0e6f-11ec-8feb-0dcea3726d40 : 10949235.63 ms

60a975f8-0e6f-11ec-8feb-0dcea3726d40 : 11066110.6 ms

60a9760f-0e6f-11ec-8feb-0dcea3726d40 : 11104734.98 ms

612dd84a-0e6f-11ec-8feb-0dcea3726d40 : 11140058.26 ms

612dd86a-0e6f-11ec-8feb-0dcea3726d40 : 11154558.78 ms

612dd87f-0e6f-11ec-8feb-0dcea3726d40 : 11161015.13 ms

612dd8a3-0e6f-11ec-8feb-0dcea3726d40 : 11171383.56 ms

612dd8c1-0e6f-11ec-8feb-0dcea3726d40 : 11234698.5 ms

612dd8f0-0e6f-11ec-8feb-0dcea3726d40 : 11250835.78 ms

612dd924-0e6f-11ec-8feb-0dcea3726d40 : 11267333.62 ms

