Peer ID : 0
Mean Block Creation Time : 30000.0 ms


5c7d46c1-0e6f-11ec-8feb-0dcea3726d40 : 139682.58 ms

5c7d4723-0e6f-11ec-8feb-0dcea3726d40 : 148798.36 ms

5c7d4737-0e6f-11ec-8feb-0dcea3726d40 : 182239.11 ms

5c7d474a-0e6f-11ec-8feb-0dcea3726d40 : 205444.35 ms

5c7d476f-0e6f-11ec-8feb-0dcea3726d40 : 212529.03 ms

5c7d479c-0e6f-11ec-8feb-0dcea3726d40 : 245530.09 ms

5c7d47cf-0e6f-11ec-8feb-0dcea3726d40 : 283291.02 ms

5c7d47e3-0e6f-11ec-8feb-0dcea3726d40 : 289075.99 ms

5c7d4807-0e6f-11ec-8feb-0dcea3726d40 : 332610.7 ms

5c7d481d-0e6f-11ec-8feb-0dcea3726d40 : 521203.95 ms

5c7d4861-0e6f-11ec-8feb-0dcea3726d40 : 578193.55 ms

5c7d48b0-0e6f-11ec-8feb-0dcea3726d40 : 646810.11 ms

5c7d48c8-0e6f-11ec-8feb-0dcea3726d40 : 662622.28 ms

5c7d48e6-0e6f-11ec-8feb-0dcea3726d40 : 686841.7 ms

5c7d48f4-0e6f-11ec-8feb-0dcea3726d40 : 710940.13 ms

5c7d4916-0e6f-11ec-8feb-0dcea3726d40 : 725153.38 ms

5c7d492e-0e6f-11ec-8feb-0dcea3726d40 : 733805.03 ms

5c7d4947-0e6f-11ec-8feb-0dcea3726d40 : 745895.72 ms

5c7d49a4-0e6f-11ec-8feb-0dcea3726d40 : 901696.98 ms

5c7d49c8-0e6f-11ec-8feb-0dcea3726d40 : 950112.82 ms

5c7d49e7-0e6f-11ec-8feb-0dcea3726d40 : 995840.44 ms

5c7d4a0d-0e6f-11ec-8feb-0dcea3726d40 : 1035778.98 ms

5c7d4a34-0e6f-11ec-8feb-0dcea3726d40 : 1040595.28 ms

5c7d4a48-0e6f-11ec-8feb-0dcea3726d40 : 1062367.7 ms

5c7d4a5f-0e6f-11ec-8feb-0dcea3726d40 : 1095629.91 ms

5c7d4a7c-0e6f-11ec-8feb-0dcea3726d40 : 1124335.47 ms

5c7d4a93-0e6f-11ec-8feb-0dcea3726d40 : 1147133.87 ms

5ce8c52b-0e6f-11ec-8feb-0dcea3726d40 : 1198311.98 ms

5ce8c545-0e6f-11ec-8feb-0dcea3726d40 : 1220487.19 ms

5ce8c55e-0e6f-11ec-8feb-0dcea3726d40 : 1266538.44 ms

5ce8c589-0e6f-11ec-8feb-0dcea3726d40 : 1298935.8 ms

5ce8c59f-0e6f-11ec-8feb-0dcea3726d40 : 1352373.65 ms

5ce8c5c3-0e6f-11ec-8feb-0dcea3726d40 : 1363216.52 ms

5ce8c5e1-0e6f-11ec-8feb-0dcea3726d40 : 1378362.26 ms

5ce8c5f9-0e6f-11ec-8feb-0dcea3726d40 : 1429800.92 ms

5ce8c615-0e6f-11ec-8feb-0dcea3726d40 : 1472542.19 ms

5ce8c637-0e6f-11ec-8feb-0dcea3726d40 : 1490374.13 ms

5ce8c651-0e6f-11ec-8feb-0dcea3726d40 : 1518095.4 ms

5ce8c679-0e6f-11ec-8feb-0dcea3726d40 : 1536098.04 ms

5ce8c698-0e6f-11ec-8feb-0dcea3726d40 : 1549646.0 ms

5ce8c6a7-0e6f-11ec-8feb-0dcea3726d40 : 1560611.72 ms

5ce8c6bc-0e6f-11ec-8feb-0dcea3726d40 : 1584567.5 ms

5ce8c6d6-0e6f-11ec-8feb-0dcea3726d40 : 1602013.97 ms

5ce8c70e-0e6f-11ec-8feb-0dcea3726d40 : 1654203.34 ms

5ce8c72a-0e6f-11ec-8feb-0dcea3726d40 : 1677861.35 ms

5ce8c765-0e6f-11ec-8feb-0dcea3726d40 : 1704189.97 ms

5ce8c792-0e6f-11ec-8feb-0dcea3726d40 : 1762115.08 ms

5ce8c7a1-0e6f-11ec-8feb-0dcea3726d40 : 1767460.06 ms

5ce8c7c1-0e6f-11ec-8feb-0dcea3726d40 : 1796572.36 ms

5ce8c7cd-0e6f-11ec-8feb-0dcea3726d40 : 1814664.56 ms

5ce8c7f3-0e6f-11ec-8feb-0dcea3726d40 : 1832851.68 ms

5ce8c81a-0e6f-11ec-8feb-0dcea3726d40 : 1876318.0 ms

5ce8c84a-0e6f-11ec-8feb-0dcea3726d40 : 1893308.95 ms

5ce8c860-0e6f-11ec-8feb-0dcea3726d40 : 1909901.92 ms

5ce8c884-0e6f-11ec-8feb-0dcea3726d40 : 1920469.5 ms

5ce8c8af-0e6f-11ec-8feb-0dcea3726d40 : 1943224.3 ms

5ce8c8c6-0e6f-11ec-8feb-0dcea3726d40 : 2008809.08 ms

5ce8c8ea-0e6f-11ec-8feb-0dcea3726d40 : 2048379.64 ms

5d453cc7-0e6f-11ec-8feb-0dcea3726d40 : 2050617.19 ms

5d453cdc-0e6f-11ec-8feb-0dcea3726d40 : 2061412.32 ms

5d453ced-0e6f-11ec-8feb-0dcea3726d40 : 2081828.99 ms

5d453d17-0e6f-11ec-8feb-0dcea3726d40 : 2126224.9 ms

5d453d4d-0e6f-11ec-8feb-0dcea3726d40 : 2141650.04 ms

5d453d84-0e6f-11ec-8feb-0dcea3726d40 : 2162208.45 ms

5d453de4-0e6f-11ec-8feb-0dcea3726d40 : 2227322.82 ms

5d453e00-0e6f-11ec-8feb-0dcea3726d40 : 2299753.36 ms

5d453e24-0e6f-11ec-8feb-0dcea3726d40 : 2331844.57 ms

5d453e48-0e6f-11ec-8feb-0dcea3726d40 : 2333809.46 ms

5d453e59-0e6f-11ec-8feb-0dcea3726d40 : 2412986.47 ms

5d453e8e-0e6f-11ec-8feb-0dcea3726d40 : 2438073.93 ms

5d453eb8-0e6f-11ec-8feb-0dcea3726d40 : 2460552.72 ms

5d453ed4-0e6f-11ec-8feb-0dcea3726d40 : 2494498.88 ms

5d453eef-0e6f-11ec-8feb-0dcea3726d40 : 2519187.05 ms

5d453f08-0e6f-11ec-8feb-0dcea3726d40 : 2527530.58 ms

5d453f2c-0e6f-11ec-8feb-0dcea3726d40 : 2536209.3 ms

5d453f34-0e6f-11ec-8feb-0dcea3726d40 : 2559847.68 ms

5d453f5c-0e6f-11ec-8feb-0dcea3726d40 : 2576092.76 ms

5d453f74-0e6f-11ec-8feb-0dcea3726d40 : 2607079.1 ms

5d453f91-0e6f-11ec-8feb-0dcea3726d40 : 2643507.51 ms

5d453fb7-0e6f-11ec-8feb-0dcea3726d40 : 2648030.16 ms

5d453fc8-0e6f-11ec-8feb-0dcea3726d40 : 2694528.95 ms

5d453ff3-0e6f-11ec-8feb-0dcea3726d40 : 2717325.73 ms

5d454006-0e6f-11ec-8feb-0dcea3726d40 : 2718113.48 ms

5d45402a-0e6f-11ec-8feb-0dcea3726d40 : 2723744.88 ms

5d454039-0e6f-11ec-8feb-0dcea3726d40 : 2726927.88 ms

5d454045-0e6f-11ec-8feb-0dcea3726d40 : 2795391.82 ms

5d454076-0e6f-11ec-8feb-0dcea3726d40 : 2811183.29 ms

5d45408a-0e6f-11ec-8feb-0dcea3726d40 : 2821697.2 ms

5d9eb466-0e6f-11ec-8feb-0dcea3726d40 : 2884757.42 ms

5d9eb48d-0e6f-11ec-8feb-0dcea3726d40 : 2887645.22 ms

5d9eb4a4-0e6f-11ec-8feb-0dcea3726d40 : 2939743.01 ms

5d9eb4c7-0e6f-11ec-8feb-0dcea3726d40 : 2965505.13 ms

5d9eb4ef-0e6f-11ec-8feb-0dcea3726d40 : 2992714.43 ms

5d9eb4ff-0e6f-11ec-8feb-0dcea3726d40 : 3055993.19 ms

5d9eb52b-0e6f-11ec-8feb-0dcea3726d40 : 3134932.59 ms

5d9eb560-0e6f-11ec-8feb-0dcea3726d40 : 3152141.9 ms

5d9eb576-0e6f-11ec-8feb-0dcea3726d40 : 3187499.9 ms

5d9eb596-0e6f-11ec-8feb-0dcea3726d40 : 3264528.9 ms

5d9eb5e5-0e6f-11ec-8feb-0dcea3726d40 : 3320809.34 ms

5d9eb605-0e6f-11ec-8feb-0dcea3726d40 : 3369945.52 ms

5d9eb634-0e6f-11ec-8feb-0dcea3726d40 : 3410228.55 ms

5d9eb64f-0e6f-11ec-8feb-0dcea3726d40 : 3412340.17 ms

5d9eb660-0e6f-11ec-8feb-0dcea3726d40 : 3421320.87 ms

5d9eb681-0e6f-11ec-8feb-0dcea3726d40 : 3460452.84 ms

5d9eb69d-0e6f-11ec-8feb-0dcea3726d40 : 3462336.7 ms

5d9eb6be-0e6f-11ec-8feb-0dcea3726d40 : 3544595.9 ms

5d9eb6e2-0e6f-11ec-8feb-0dcea3726d40 : 3548435.87 ms

5d9eb6fa-0e6f-11ec-8feb-0dcea3726d40 : 3608308.69 ms

5d9eb715-0e6f-11ec-8feb-0dcea3726d40 : 3656373.46 ms

5d9eb735-0e6f-11ec-8feb-0dcea3726d40 : 3659472.41 ms

5d9eb74c-0e6f-11ec-8feb-0dcea3726d40 : 3681848.54 ms

5d9eb775-0e6f-11ec-8feb-0dcea3726d40 : 3716347.21 ms

5d9eb784-0e6f-11ec-8feb-0dcea3726d40 : 3727366.28 ms

5d9eb7be-0e6f-11ec-8feb-0dcea3726d40 : 3814944.03 ms

5d9eb81b-0e6f-11ec-8feb-0dcea3726d40 : 3929469.89 ms

5e12d711-0e6f-11ec-8feb-0dcea3726d40 : 3970032.41 ms

5e12d719-0e6f-11ec-8feb-0dcea3726d40 : 4002883.2 ms

5e12d745-0e6f-11ec-8feb-0dcea3726d40 : 4037231.77 ms

5e12d765-0e6f-11ec-8feb-0dcea3726d40 : 4154407.33 ms

5e12d797-0e6f-11ec-8feb-0dcea3726d40 : 4157282.05 ms

5e12d7ae-0e6f-11ec-8feb-0dcea3726d40 : 4162439.72 ms

5e12d7c1-0e6f-11ec-8feb-0dcea3726d40 : 4164933.5 ms

5e12d7e8-0e6f-11ec-8feb-0dcea3726d40 : 4178662.64 ms

5e12d7ff-0e6f-11ec-8feb-0dcea3726d40 : 4182099.63 ms

5e12d80b-0e6f-11ec-8feb-0dcea3726d40 : 4193396.39 ms

5e12d854-0e6f-11ec-8feb-0dcea3726d40 : 4260735.7 ms

5e12d861-0e6f-11ec-8feb-0dcea3726d40 : 4271460.16 ms

5e12d875-0e6f-11ec-8feb-0dcea3726d40 : 4286548.25 ms

5e12d893-0e6f-11ec-8feb-0dcea3726d40 : 4333519.06 ms

5e12d8db-0e6f-11ec-8feb-0dcea3726d40 : 4428050.13 ms

5e12d901-0e6f-11ec-8feb-0dcea3726d40 : 4431284.35 ms

5e12d914-0e6f-11ec-8feb-0dcea3726d40 : 4452733.27 ms

5e12d934-0e6f-11ec-8feb-0dcea3726d40 : 4456512.23 ms

5e12d948-0e6f-11ec-8feb-0dcea3726d40 : 4488372.11 ms

5e12d963-0e6f-11ec-8feb-0dcea3726d40 : 4493052.02 ms

5e12d985-0e6f-11ec-8feb-0dcea3726d40 : 4509416.9 ms

5e12d990-0e6f-11ec-8feb-0dcea3726d40 : 4524644.19 ms

5e12d9a6-0e6f-11ec-8feb-0dcea3726d40 : 4555949.27 ms

5e12d9db-0e6f-11ec-8feb-0dcea3726d40 : 4603983.33 ms

5e12da17-0e6f-11ec-8feb-0dcea3726d40 : 4622139.44 ms

5e12da23-0e6f-11ec-8feb-0dcea3726d40 : 4650538.27 ms

5e12da40-0e6f-11ec-8feb-0dcea3726d40 : 4706850.92 ms

5e12da6d-0e6f-11ec-8feb-0dcea3726d40 : 4829227.13 ms

5e12daa9-0e6f-11ec-8feb-0dcea3726d40 : 4850690.18 ms

5e12dac4-0e6f-11ec-8feb-0dcea3726d40 : 4914817.8 ms

5e7f5232-0e6f-11ec-8feb-0dcea3726d40 : 4915297.03 ms

5e7f523a-0e6f-11ec-8feb-0dcea3726d40 : 4915393.43 ms

5e7f524e-0e6f-11ec-8feb-0dcea3726d40 : 4915544.82 ms

5e7f525f-0e6f-11ec-8feb-0dcea3726d40 : 4948968.5 ms

5e7f5286-0e6f-11ec-8feb-0dcea3726d40 : 4957317.81 ms

5e7f529f-0e6f-11ec-8feb-0dcea3726d40 : 5000915.49 ms

5e7f52b8-0e6f-11ec-8feb-0dcea3726d40 : 5003522.78 ms

5e7f52d4-0e6f-11ec-8feb-0dcea3726d40 : 5033656.82 ms

5e7f52f3-0e6f-11ec-8feb-0dcea3726d40 : 5042683.71 ms

5e7f52fe-0e6f-11ec-8feb-0dcea3726d40 : 5054544.59 ms

5e7f5320-0e6f-11ec-8feb-0dcea3726d40 : 5086229.84 ms

5e7f532e-0e6f-11ec-8feb-0dcea3726d40 : 5094065.85 ms

5e7f5355-0e6f-11ec-8feb-0dcea3726d40 : 5097906.92 ms

5e7f536e-0e6f-11ec-8feb-0dcea3726d40 : 5111465.5 ms

5e7f5384-0e6f-11ec-8feb-0dcea3726d40 : 5173033.09 ms

5e7f53ad-0e6f-11ec-8feb-0dcea3726d40 : 5188797.77 ms

5e7f53b4-0e6f-11ec-8feb-0dcea3726d40 : 5205254.92 ms

5e7f53cc-0e6f-11ec-8feb-0dcea3726d40 : 5211286.64 ms

5e7f53e0-0e6f-11ec-8feb-0dcea3726d40 : 5253895.34 ms

5e7f5404-0e6f-11ec-8feb-0dcea3726d40 : 5317818.62 ms

5e7f5438-0e6f-11ec-8feb-0dcea3726d40 : 5345550.23 ms

5e7f544e-0e6f-11ec-8feb-0dcea3726d40 : 5354094.83 ms

5e7f5462-0e6f-11ec-8feb-0dcea3726d40 : 5359820.91 ms

5e7f547d-0e6f-11ec-8feb-0dcea3726d40 : 5373871.53 ms

5e7f54a3-0e6f-11ec-8feb-0dcea3726d40 : 5397657.55 ms

5e7f54b4-0e6f-11ec-8feb-0dcea3726d40 : 5477997.45 ms

5e7f54e6-0e6f-11ec-8feb-0dcea3726d40 : 5506592.49 ms

5e7f54f8-0e6f-11ec-8feb-0dcea3726d40 : 5561492.07 ms

5e7f5522-0e6f-11ec-8feb-0dcea3726d40 : 5637533.82 ms

5e7f554b-0e6f-11ec-8feb-0dcea3726d40 : 5638663.01 ms

5e7f5565-0e6f-11ec-8feb-0dcea3726d40 : 5640339.27 ms

5e7f5595-0e6f-11ec-8feb-0dcea3726d40 : 5674640.85 ms

5e7f55d8-0e6f-11ec-8feb-0dcea3726d40 : 5771684.52 ms

5e7f55ee-0e6f-11ec-8feb-0dcea3726d40 : 5786381.27 ms

5edd47dc-0e6f-11ec-8feb-0dcea3726d40 : 5811786.59 ms

5edd47fc-0e6f-11ec-8feb-0dcea3726d40 : 5840165.55 ms

5edd480b-0e6f-11ec-8feb-0dcea3726d40 : 5880755.91 ms

5edd4830-0e6f-11ec-8feb-0dcea3726d40 : 5906415.98 ms

5edd484e-0e6f-11ec-8feb-0dcea3726d40 : 5955408.21 ms

5edd486f-0e6f-11ec-8feb-0dcea3726d40 : 5967538.92 ms

5edd4882-0e6f-11ec-8feb-0dcea3726d40 : 5977833.5 ms

5edd48a3-0e6f-11ec-8feb-0dcea3726d40 : 5987702.02 ms

5edd48a8-0e6f-11ec-8feb-0dcea3726d40 : 6006189.22 ms

5edd48c7-0e6f-11ec-8feb-0dcea3726d40 : 6049875.62 ms

5edd48e7-0e6f-11ec-8feb-0dcea3726d40 : 6051022.99 ms

5edd48fc-0e6f-11ec-8feb-0dcea3726d40 : 6066969.59 ms

5edd491a-0e6f-11ec-8feb-0dcea3726d40 : 6107130.85 ms

5edd4941-0e6f-11ec-8feb-0dcea3726d40 : 6109448.64 ms

