Peer ID : 7
5edd49b4-0e6f-11ec-8feb-0dcea3726d40 : 6175757.16 ms

5edd49bf-0e6f-11ec-8feb-0dcea3726d40 : 6236739.31 ms

5edd4a0c-0e6f-11ec-8feb-0dcea3726d40 : 6281394.09 ms

5edd4a27-0e6f-11ec-8feb-0dcea3726d40 : 6317648.93 ms

5edd4a44-0e6f-11ec-8feb-0dcea3726d40 : 6365992.78 ms

5edd4a71-0e6f-11ec-8feb-0dcea3726d40 : 6438026.65 ms

5edd4a9e-0e6f-11ec-8feb-0dcea3726d40 : 6544971.67 ms

5edd4ac0-0e6f-11ec-8feb-0dcea3726d40 : 6578193.57 ms

5edd4b00-0e6f-11ec-8feb-0dcea3726d40 : 6595739.79 ms

5edd4b0f-0e6f-11ec-8feb-0dcea3726d40 : 6600861.59 ms

5edd4b1b-0e6f-11ec-8feb-0dcea3726d40 : 6631114.58 ms

5edd4b46-0e6f-11ec-8feb-0dcea3726d40 : 6718199.15 ms

5edd4b72-0e6f-11ec-8feb-0dcea3726d40 : 6723937.5 ms

5edd4b85-0e6f-11ec-8feb-0dcea3726d40 : 6745498.65 ms

5edd4ba4-0e6f-11ec-8feb-0dcea3726d40 : 6749356.57 ms

5f49d648-0e6f-11ec-8feb-0dcea3726d40 : 6750529.15 ms

5f49d664-0e6f-11ec-8feb-0dcea3726d40 : 6761861.09 ms

5f49d68f-0e6f-11ec-8feb-0dcea3726d40 : 6865097.64 ms

5f49d6c9-0e6f-11ec-8feb-0dcea3726d40 : 6921458.6 ms

5f49d713-0e6f-11ec-8feb-0dcea3726d40 : 6981993.97 ms

5f49d72d-0e6f-11ec-8feb-0dcea3726d40 : 6983573.95 ms

5f49d73a-0e6f-11ec-8feb-0dcea3726d40 : 7025905.4 ms

5f49d75d-0e6f-11ec-8feb-0dcea3726d40 : 7048961.17 ms

5f49d788-0e6f-11ec-8feb-0dcea3726d40 : 7069280.86 ms

5f49d79e-0e6f-11ec-8feb-0dcea3726d40 : 7104660.6 ms

5f49d7c3-0e6f-11ec-8feb-0dcea3726d40 : 7108392.6 ms

5f49d7cc-0e6f-11ec-8feb-0dcea3726d40 : 7129402.07 ms

5f49d7e9-0e6f-11ec-8feb-0dcea3726d40 : 7192659.75 ms

5f49d813-0e6f-11ec-8feb-0dcea3726d40 : 7220382.46 ms

5f49d82e-0e6f-11ec-8feb-0dcea3726d40 : 7221472.94 ms

5f49d841-0e6f-11ec-8feb-0dcea3726d40 : 7246446.49 ms

5f49d867-0e6f-11ec-8feb-0dcea3726d40 : 7261471.99 ms

5f49d870-0e6f-11ec-8feb-0dcea3726d40 : 7268011.42 ms

5f49d896-0e6f-11ec-8feb-0dcea3726d40 : 7301993.07 ms

5f49d8ad-0e6f-11ec-8feb-0dcea3726d40 : 7315058.59 ms

5f49d8ca-0e6f-11ec-8feb-0dcea3726d40 : 7355220.19 ms

5f49d8ea-0e6f-11ec-8feb-0dcea3726d40 : 7362523.49 ms

5f49d8fa-0e6f-11ec-8feb-0dcea3726d40 : 7368651.82 ms

5f49d913-0e6f-11ec-8feb-0dcea3726d40 : 7407171.13 ms

5f49d95f-0e6f-11ec-8feb-0dcea3726d40 : 7521608.75 ms

5f49d97c-0e6f-11ec-8feb-0dcea3726d40 : 7563709.0 ms

5f49d9ad-0e6f-11ec-8feb-0dcea3726d40 : 7569859.45 ms

5f49d9db-0e6f-11ec-8feb-0dcea3726d40 : 7642277.54 ms

5f49da04-0e6f-11ec-8feb-0dcea3726d40 : 7644487.22 ms

5f49da10-0e6f-11ec-8feb-0dcea3726d40 : 7727916.81 ms

5fb6a73c-0e6f-11ec-8feb-0dcea3726d40 : 7794842.35 ms

5fb6a762-0e6f-11ec-8feb-0dcea3726d40 : 7900072.24 ms

5fb6a7a3-0e6f-11ec-8feb-0dcea3726d40 : 7953832.01 ms

5fb6a7c0-0e6f-11ec-8feb-0dcea3726d40 : 7966489.23 ms

5fb6a7e3-0e6f-11ec-8feb-0dcea3726d40 : 7984592.57 ms

5fb6a7ea-0e6f-11ec-8feb-0dcea3726d40 : 7991936.94 ms

5fb6a80a-0e6f-11ec-8feb-0dcea3726d40 : 8107800.4 ms

5fb6a85c-0e6f-11ec-8feb-0dcea3726d40 : 8208762.26 ms

5fb6a87d-0e6f-11ec-8feb-0dcea3726d40 : 8241499.97 ms

5fb6a8a1-0e6f-11ec-8feb-0dcea3726d40 : 8241942.34 ms

5fb6a8bb-0e6f-11ec-8feb-0dcea3726d40 : 8258959.02 ms

5fb6a8d7-0e6f-11ec-8feb-0dcea3726d40 : 8301141.3 ms

5fb6a8fe-0e6f-11ec-8feb-0dcea3726d40 : 8302750.71 ms

5fb6a90f-0e6f-11ec-8feb-0dcea3726d40 : 8317482.59 ms

5fb6a94a-0e6f-11ec-8feb-0dcea3726d40 : 8337394.03 ms

5fb6a95b-0e6f-11ec-8feb-0dcea3726d40 : 8377556.57 ms

5fb6a977-0e6f-11ec-8feb-0dcea3726d40 : 8423100.59 ms

5fb6a98c-0e6f-11ec-8feb-0dcea3726d40 : 8428193.5 ms

5fb6a9b4-0e6f-11ec-8feb-0dcea3726d40 : 8451804.1 ms

5fb6a9ca-0e6f-11ec-8feb-0dcea3726d40 : 8507579.75 ms

5fb6aa04-0e6f-11ec-8feb-0dcea3726d40 : 8658406.82 ms

5fb6aa76-0e6f-11ec-8feb-0dcea3726d40 : 8714524.13 ms

5fb6aa85-0e6f-11ec-8feb-0dcea3726d40 : 8737289.02 ms

5fb6aaa1-0e6f-11ec-8feb-0dcea3726d40 : 8747574.77 ms

5fb6aac2-0e6f-11ec-8feb-0dcea3726d40 : 8771342.38 ms

5fb6aad6-0e6f-11ec-8feb-0dcea3726d40 : 8803465.95 ms

5fb6aaf9-0e6f-11ec-8feb-0dcea3726d40 : 8827940.33 ms

5fb6ab04-0e6f-11ec-8feb-0dcea3726d40 : 8843732.62 ms

6031e816-0e6f-11ec-8feb-0dcea3726d40 : 8913359.03 ms

6031e833-0e6f-11ec-8feb-0dcea3726d40 : 9012696.24 ms

6031e858-0e6f-11ec-8feb-0dcea3726d40 : 9033460.24 ms

6031e873-0e6f-11ec-8feb-0dcea3726d40 : 9112432.13 ms

6031e8ad-0e6f-11ec-8feb-0dcea3726d40 : 9136671.43 ms

6031e8c1-0e6f-11ec-8feb-0dcea3726d40 : 9158689.12 ms

6031e903-0e6f-11ec-8feb-0dcea3726d40 : 9181127.69 ms

6031e913-0e6f-11ec-8feb-0dcea3726d40 : 9215025.0 ms

6031e95c-0e6f-11ec-8feb-0dcea3726d40 : 9296524.25 ms

6031e975-0e6f-11ec-8feb-0dcea3726d40 : 9310072.98 ms

6031e997-0e6f-11ec-8feb-0dcea3726d40 : 9391813.15 ms

6031e9ec-0e6f-11ec-8feb-0dcea3726d40 : 9448894.58 ms

6031ea10-0e6f-11ec-8feb-0dcea3726d40 : 9459479.37 ms

6031ea25-0e6f-11ec-8feb-0dcea3726d40 : 9463554.59 ms

6031ea36-0e6f-11ec-8feb-0dcea3726d40 : 9495501.88 ms

6031ea4d-0e6f-11ec-8feb-0dcea3726d40 : 9509872.57 ms

6031ea71-0e6f-11ec-8feb-0dcea3726d40 : 9531309.76 ms

6031ea8b-0e6f-11ec-8feb-0dcea3726d40 : 9558053.78 ms

6031eabd-0e6f-11ec-8feb-0dcea3726d40 : 9624980.99 ms

6031eae2-0e6f-11ec-8feb-0dcea3726d40 : 9700077.87 ms

6031eb13-0e6f-11ec-8feb-0dcea3726d40 : 9734379.34 ms

6031eb29-0e6f-11ec-8feb-0dcea3726d40 : 9741648.43 ms

6031eb3a-0e6f-11ec-8feb-0dcea3726d40 : 9779217.08 ms

6031eb5f-0e6f-11ec-8feb-0dcea3726d40 : 9784860.01 ms

6031eb7a-0e6f-11ec-8feb-0dcea3726d40 : 9858857.56 ms

6031eba7-0e6f-11ec-8feb-0dcea3726d40 : 9892990.03 ms

60a97246-0e6f-11ec-8feb-0dcea3726d40 : 9910878.31 ms

60a9726a-0e6f-11ec-8feb-0dcea3726d40 : 10028225.04 ms

60a972cb-0e6f-11ec-8feb-0dcea3726d40 : 10126789.08 ms

60a972fd-0e6f-11ec-8feb-0dcea3726d40 : 10181862.37 ms

60a97314-0e6f-11ec-8feb-0dcea3726d40 : 10203224.73 ms

60a97338-0e6f-11ec-8feb-0dcea3726d40 : 10240182.48 ms

60a9734f-0e6f-11ec-8feb-0dcea3726d40 : 10250781.5 ms

60a9736a-0e6f-11ec-8feb-0dcea3726d40 : 10271318.17 ms

60a9738f-0e6f-11ec-8feb-0dcea3726d40 : 10297892.68 ms

60a973b5-0e6f-11ec-8feb-0dcea3726d40 : 10320636.5 ms

60a973cc-0e6f-11ec-8feb-0dcea3726d40 : 10342526.1 ms

60a973fa-0e6f-11ec-8feb-0dcea3726d40 : 10504665.16 ms

60a97436-0e6f-11ec-8feb-0dcea3726d40 : 10586421.07 ms

60a97462-0e6f-11ec-8feb-0dcea3726d40 : 10687377.88 ms

60a974a5-0e6f-11ec-8feb-0dcea3726d40 : 10690653.5 ms

60a974c3-0e6f-11ec-8feb-0dcea3726d40 : 10693462.01 ms

60a974c7-0e6f-11ec-8feb-0dcea3726d40 : 10722444.11 ms

60a974e6-0e6f-11ec-8feb-0dcea3726d40 : 10793850.54 ms

60a9751e-0e6f-11ec-8feb-0dcea3726d40 : 10839084.64 ms

60a97536-0e6f-11ec-8feb-0dcea3726d40 : 10841571.03 ms

60a97550-0e6f-11ec-8feb-0dcea3726d40 : 10923407.8 ms

60a9759c-0e6f-11ec-8feb-0dcea3726d40 : 10949164.33 ms

60a975ae-0e6f-11ec-8feb-0dcea3726d40 : 11061536.99 ms

60a975f8-0e6f-11ec-8feb-0dcea3726d40 : 11066040.11 ms

60a9760f-0e6f-11ec-8feb-0dcea3726d40 : 11104664.57 ms

612dd84a-0e6f-11ec-8feb-0dcea3726d40 : 11139988.22 ms

612dd86a-0e6f-11ec-8feb-0dcea3726d40 : 11154616.69 ms

612dd87f-0e6f-11ec-8feb-0dcea3726d40 : 11161070.09 ms

612dd8a3-0e6f-11ec-8feb-0dcea3726d40 : 11171313.99 ms

612dd8b1-0e6f-11ec-8feb-0dcea3726d40 : 11181643.76 ms

612dd8f0-0e6f-11ec-8feb-0dcea3726d40 : 11250766.0 ms

612dd906-0e6f-11ec-8feb-0dcea3726d40 : 11262140.06 ms

612dd924-0e6f-11ec-8feb-0dcea3726d40 : 11267262.59 ms

612dd93b-0e6f-11ec-8feb-0dcea3726d40 : 11272118.15 ms

612dd94e-0e6f-11ec-8feb-0dcea3726d40 : 11302463.18 ms

612dd972-0e6f-11ec-8feb-0dcea3726d40 : 11304203.61 ms

612dd97e-0e6f-11ec-8feb-0dcea3726d40 : 11382040.59 ms

612dd9b9-0e6f-11ec-8feb-0dcea3726d40 : 11418918.41 ms

612dd9d2-0e6f-11ec-8feb-0dcea3726d40 : 11443795.48 ms

612dd9e5-0e6f-11ec-8feb-0dcea3726d40 : 11498707.37 ms

612dda11-0e6f-11ec-8feb-0dcea3726d40 : 11533359.6 ms

612dda56-0e6f-11ec-8feb-0dcea3726d40 : 11634710.25 ms

612dda6c-0e6f-11ec-8feb-0dcea3726d40 : 11664310.4 ms

612dda8f-0e6f-11ec-8feb-0dcea3726d40 : 11681941.87 ms

612ddab2-0e6f-11ec-8feb-0dcea3726d40 : 11691238.83 ms

612ddac8-0e6f-11ec-8feb-0dcea3726d40 : 11691637.55 ms

612ddaeb-0e6f-11ec-8feb-0dcea3726d40 : 11753601.35 ms

612ddb10-0e6f-11ec-8feb-0dcea3726d40 : 11792412.95 ms

